"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","danceability_weighted","energy_weighted","temper"
"1537","Russia","АУФ",14,68,"SQWOZ BAB","АУФ",0.872,0.592,7,-7.82,1,0.164,0.0837,0.124,0.354,0.301,139.966,"audio_features",12.208,8.288,20.496
"1538","Russia","Сияй",13,67,"Ramil'","Сияй",0.423,0.536,1,-5.474,1,0.056,0.286,7.37e-06,0.25,0.218,68.475,"audio_features",5.499,6.968,12.467
"1539","Russia","Minor",12,66,"Miyagi & Andy Panda","YAMAKASI",0.759,0.67,9,-6.763,0,0.0708,0.593,5.99e-06,0.0984,0.49,99.948,"audio_features",9.108,8.04,17.148
"1540","Russia","Friendly Fire - Prod. Avepack",11,64,"Boulevard Depo","OLD BLOOD",0.787,0.508,0,-8.938,1,0.0675,0.326,2.44e-06,0.14,0.338,120.083,"audio_features",8.657,5.588,14.245
"1541","Russia","Последний танец",10,60,"TINI LIN","Последний танец",0.668,0.456,4,-8.253,0,0.111,0.0336,0.00405,0.148,0.13,152.052,"audio_features",6.68,4.56,11.24
"1542","Russia","Бэнгер",9,36,"FEDUK","ЙАЙ",0.776,0.582,0,-8.855,0,0.156,0.518,3.3e-05,0.323,0.191,122.247,"audio_features",6.984,5.238,12.222
"1543","Russia","Не жалея",8,46,"Miyagi & Andy Panda","Не жалея",0.611,0.487,4,-8.265,0,0.0288,0.367,0,0.157,0.231,99.989,"audio_features",4.888,3.896,8.784
"1544","Russia","Deep End",7,88,"Fousheé","Deep End",0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,"audio_features",4.977,4.144,9.121
"1545","Russia","Поболело и прошло",6,65,"HENSY","Поболело и прошло",0.785,0.605,1,-5.939,0,0.0963,0.501,0,0.0738,0.31,84.045,"audio_features",4.71,3.63,8.34
"1546","Russia","Cadillac",5,69,"MORGENSHTERN","Cadillac",0.957,0.743,2,-3.931,1,0.0611,0.0117,0.257,0.0994,0.673,105.022,"audio_features",4.785,3.715,8.5
"1547","Russia","Fendi",4,72,"Rakhim","Fendi",0.94,0.436,0,-10.112,1,0.456,0.0747,0,0.113,0.29,123.003,"audio_features",3.76,1.744,5.504
"1548","Russia","Осень пьяная",3,59,"дора","Осень пьяная",0.585,0.706,2,-6.244,0,0.0307,0.00367,0,0.0793,0.133,94.96,"audio_features",1.755,2.118,3.873
"1549","Russia","WATAFUK?!",2,69,"MORGENSHTERN","WATAFUK?!",0.805,0.818,1,-2.228,1,0.225,0.0189,0,0.0674,0.328,173.972,"audio_features",1.61,1.636,3.246
"1550","Russia","Lemonade (feat. Gunna, Don Toliver & NAV)",1,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",0.8,0.658,1.458
"1551","Slovakia","Zdál Se Mi O Tobě Sen",50,47,"Yzomandias","Prozyum",0.771,0.605,0,-12.91,1,0.234,0.16,0,0.287,0.601,127.972,"audio_features",38.55,30.25,68.8
"1552","Slovakia","All I Want for Christmas Is You",49,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.464,30.723,47.187
"1553","Slovakia","Santa Tell Me",48,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",25.2,29.808,55.008
"1554","Slovakia","It's Beginning to Look a Lot like Christmas",47,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.933,10.058,25.991
"1555","Slovakia","Blinding Lights",46,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",23.644,33.58,57.224
"1556","Slovakia","Někdy Je Míň Víc",45,47,"Yzomandias","Prozyum",0.85,0.49,6,-12.315,0,0.189,0.63,1.04e-06,0.672,0.598,120.009,"audio_features",38.25,22.05,60.3
"1557","Slovakia","It's the Most Wonderful Time of the Year",44,62,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features",10.296,23.144,33.44
"1558","Slovakia","Rozdíl Mezi Náma",43,46,"Yzomandias","Prozyum",0.444,0.517,10,-13.213,0,0.151,0.344,0,0.0834,0.616,92.369,"audio_features",19.092,22.231,41.323
"1559","Slovakia","Šílený",42,58,"Ben Cristovao","Šílený",0.79,0.632,1,-8.457,0,0.458,0.369,0,0.298,0.591,75.038,"audio_features",33.18,26.544,59.724
"1560","Slovakia","Driving Home for Christmas - 2019 Remaster",41,70,"Chris Rea","Dancing with Strangers (Deluxe Edition, 2019 Remaster)",0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,"audio_features",21.033,23.903,44.936
"1561","Slovakia","Rockin' Around The Christmas Tree",40,86,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features",23.56,18.88,42.44
"1562","Slovakia","Viac",39,54,"Nerieš","OK",0.915,0.388,6,-5.587,1,0.0382,0.0583,0.000229,0.106,0.76,110.004,"audio_features",35.685,15.132,50.817
"1563","Slovakia","Last Christmas",38,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",27.93,18.164,46.094
"1564","Slovakia","Prisoner (feat. Dua Lipa)",37,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",28.897,24.79,53.687
"1565","Slovakia","Cops & Opps",36,46,"Yzomandias","Prozyum",0.65,0.529,6,-12.744,1,0.434,0.45,0,0.15,0.564,150.021,"audio_features",23.4,19.044,42.444
"1566","Slovakia","Let It Snow! Let It Snow! Let It Snow!",35,83,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features",15.785,8.4,24.185
"1567","Slovakia","Monster (Shawn Mendes & Justin Bieber)",34,90,"Shawn Mendes","Monster",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,"audio_features",22.168,13.022,35.19
"1568","Slovakia","Fajn",33,52,"Ego","EGOTRON",0.75,0.819,0,-5.641,0,0.202,0.124,0,0.116,0.65,128.037,"audio_features",24.75,27.027,51.777
"1569","Slovakia","Jeď Tvrdě Nebo Jeď Domu",32,44,"Yzomandias","Prozyum",0.793,0.563,2,-12.392,0,0.219,0.551,0.000356,0.187,0.613,125.102,"audio_features",25.376,18.016,43.392
"1570","Slovakia","positions",31,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",22.847,24.862,47.709
"1571","Slovakia","Amnezia",30,48,"Yzomandias","Prozyum",0.84,0.472,1,-12.669,0,0.316,0.388,0,0.18,0.69,140.148,"audio_features",25.2,14.16,39.36
"1572","Slovakia","Underneath the Tree",29,81,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features",14.761,23.548,38.309
"1573","Slovakia","Mood (feat. iann dior)",28,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",19.6,20.216,39.816
"1574","Slovakia","you broke me first",27,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features",17.334,10.098,27.432
"1575","Slovakia","Sleigh Ride",26,67,"The Ronettes","Caroling at Christmas",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features",13.754,20.072,33.826
"1576","Slovakia","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",25,82,"Frank Sinatra","Christmas Songs by Sinatra",0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,"audio_features",16.3,6.475,22.775
"1577","Slovakia","Ruka Na Volante",24,52,"Nerieš","OK",0.376,0.638,8,-5.392,1,0.0994,0.302,0,0.0972,0.341,67.975,"audio_features",9.024,15.312,24.336
"1578","Slovakia","Ve Výšce",23,46,"Yzomandias","Prozyum",0.745,0.355,4,-15.234,0,0.223,0.639,0.000141,0.671,0.501,129.973,"audio_features",17.135,8.165,25.3
"1579","Slovakia","Zatmenie",22,54,"Ego","EGOTRON",0.63,0.79,3,-4.501,1,0.177,0.0662,0,0.115,0.549,149.961,"audio_features",13.86,17.38,31.24
"1580","Slovakia","Lonely (with benny blanco)",21,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features",13.251,5.019,18.27
"1581","Slovakia","Therefore I Am",20,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",17.78,6.8,24.58
"1582","Slovakia","Take You Dancing",19,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features",14.991,13.509,28.5
"1583","Slovakia","Pumpa",18,59,"Ego","EGOTRON",0.669,0.934,1,-4.028,1,0.0844,0.0332,0.000172,0.253,0.577,174.937,"audio_features",12.042,16.812,28.854
"1584","Slovakia","Never Let Me Down",17,52,"VIZE","Never Let Me Down",0.758,0.848,10,-3.84,1,0.0456,0.207,0,0.114,0.706,127.948,"audio_features",12.886,14.416,27.302
"1585","Slovakia","Heavy Tutti Guap",16,46,"Yzomandias","Prozyum",0.712,0.611,8,-11.939,1,0.122,0.0603,1.61e-06,0.334,0.601,80.996,"audio_features",11.392,9.776,21.168
"1586","Slovakia","Adikt Freestyle Remix",15,47,"Yzomandias","Prozyum",0.785,0.598,4,-12.262,1,0.103,0.224,0,0.0874,0.567,82.949,"audio_features",11.775,8.97,20.745
"1587","Slovakia","Head & Heart (feat. MNEK)",14,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features",10.276,12.236,22.512
"1588","Slovakia","The Business",13,87,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features",10.374,8.06,18.434
"1589","Slovakia","Paradise (feat. Dermot Kennedy)",12,87,"MEDUZA","Paradise",0.632,0.595,8,-7.644,0,0.0401,0.0689,0,0.209,0.435,124.114,"audio_features",7.584,7.14,14.724
"1590","Slovakia","Deep End",11,88,"Fousheé","Deep End",0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,"audio_features",7.821,6.512,14.333
"1591","Slovakia","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",10,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features",7.98,8.28,16.26
"1592","Slovakia","HOLIDAY",9,87,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features",7.29,4.599,11.889
"1593","Slovakia","HAWAII",8,56,"Pil C","HAWAII",0.7,0.509,4,-8.125,0,0.35,0.525,0.000929,0.0954,0.365,145.994,"audio_features",5.6,4.072,9.672
"1594","Slovakia","Designer Flow",7,43,"Yzomandias","Prozyum",0.867,0.322,9,-15.798,0,0.4,0.688,2.63e-05,0.456,0.493,127.025,"audio_features",6.069,2.254,8.323
"1595","Slovakia","MONEY2",6,37,"SpecialBeatz","No cap",0.825,0.581,5,-10.399,0,0.388,0.128,8.48e-06,0.154,0.634,86.987,"audio_features",4.95,3.486,8.436
"1596","Slovakia","Lemonade (feat. Gunna, Don Toliver & NAV)",5,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",4,3.29,7.29
"1597","Slovakia","Rolls",4,61,"Yzomandias","Melanž",0.719,0.702,2,-8.463,1,0.112,0.232,0,0.119,0.512,142.094,"audio_features",2.876,2.808,5.684
"1598","Slovakia","Feliz Navidad",3,75,"José Feliciano","The Definite Best",0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,"audio_features",1.455,2.571,4.026
"1599","Slovakia","Jingle Bell Rock",2,59,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features",1.508,0.848,2.356
"1600","Slovakia","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features",0.746,0.69,1.436
"1601","Spain","TRELLAS",50,75,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.43,0.412,2,-5.372,1,0.0281,0.2,0,0.324,0.0508,90.872,"audio_features",21.5,20.6,42.1
"1602","Spain","UN DIA (ONE DAY) (Feat. Tainy)",49,92,"J Balvin","UN DIA (ONE DAY) (Feat. Tainy)",0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,"audio_features",27.979,33.957,61.936
"1603","Spain","Despeinada",48,88,"Ozuna","ENOC",0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,"audio_features",35.232,37.2,72.432
"1604","Spain","MALDITA POBREZA",47,76,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,"audio_features",35.814,40.467,76.281
"1605","Spain","Enchule",46,69,"Rauw Alejandro","Afrodisíaco",0.761,0.668,0,-3.319,1,0.211,0.153,0,0.301,0.578,90.043,"audio_features",35.006,30.728,65.734
"1606","Spain","HOY COBRÉ",45,76,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.86,0.725,11,-6.7,1,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,"audio_features",38.7,32.625,71.325
"1607","Spain","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)",44,86,"C. Tangana","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)",0.812,0.747,4,-4.611,0,0.15,0.31,0.00412,0.1,0.488,168.025,"audio_features",35.728,32.868,68.596
"1608","Spain","Se Te Nota (with Guaynaa)",43,92,"Lele Pons","Se Te Nota (with Guaynaa)",0.905,0.686,0,-3.152,1,0.0664,0.0907,0,0.266,0.963,103.013,"audio_features",38.915,29.498,68.413
"1609","Spain","La Tóxica",42,92,"Farruko","La Tóxica",0.659,0.701,9,-4.107,1,0.164,0.0882,0,0.0866,0.623,91.97,"audio_features",27.678,29.442,57.12
"1610","Spain","Hawái",41,88,"Maluma","PAPI JUANCHO",0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,"audio_features",32.103,29.807,61.91
"1611","Spain","Chica Ideal",40,89,"Sebastian Yatra","Chica Ideal",0.574,0.891,0,-3.665,0,0.157,0.0847,0,0.16,0.707,100.978,"audio_features",22.96,35.64,58.6
"1612","Spain","De Cora <3",39,81,"Rauw Alejandro","Afrodisíaco",0.811,0.683,11,-2.028,0,0.241,0.46,4.75e-05,0.128,0.571,176.037,"audio_features",31.629,26.637,58.266
"1613","Spain","TE DESEO LO MEJOR",38,77,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.763,0.597,1,-5.054,1,0.0416,0.158,1.83e-05,0.111,0.194,126.054,"audio_features",28.994,22.686,51.68
"1614","Spain","HACIENDO QUE ME AMAS",37,78,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,"audio_features",21.608,15.207,36.815
"1615","Spain","BOOKER T",36,76,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.883,0.6,7,-7.188,1,0.37,0.114,7.94e-06,0.0931,0.691,113.903,"audio_features",31.788,21.6,53.388
"1616","Spain","Problemas",35,80,"Paris Boy","Problemas",0.787,0.238,1,-13.154,0,0.0554,0.677,2.2e-05,0.0869,0.262,98.022,"audio_features",27.545,8.33,35.875
"1617","Spain","Mi Niña",34,90,"Wisin","Mi Niña",0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,"audio_features",27.982,27.914,55.896
"1618","Spain","Fake Capo (Remix)",33,73,"Karetta el Gucci","Fake Capo (Remix)",0.756,0.877,11,-4.168,0,0.0916,0.187,0.000207,0.0673,0.752,137.058,"audio_features",24.948,28.941,53.889
"1619","Spain","Demasiadas Mujeres",32,81,"C. Tangana","Demasiadas Mujeres",0.667,0.459,9,-7.237,0,0.386,0.133,0.000213,0.0955,0.369,126.096,"audio_features",21.344,14.688,36.032
"1620","Spain","CANTARES DE NAVIDAD",31,72,"Trio Vegabajeño","EL ÚLTIMO TOUR DEL MUNDO",0.764,0.523,2,-7.371,1,0.0406,0.777,0,0.352,0.962,118.671,"audio_features",23.684,16.213,39.897
"1621","Spain","Entre tú y yo",30,67,"Chema Rivas","Entre tú y yo",0.854,0.669,9,-5.206,0,0.0617,0.288,0,0.221,0.484,120.023,"audio_features",25.62,20.07,45.69
"1622","Spain","Yo No Voy",29,74,"Morad","Yo No Voy",0.795,0.72,2,-6.653,0,0.0931,0.334,0.000229,0.104,0.687,143.939,"audio_features",23.055,20.88,43.935
"1623","Spain","LA NOCHE DE ANOCHE",28,80,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,"audio_features",23.968,17.304,41.272
"1624","Spain","Relación - Remix",27,93,"Sech","Relación (Remix)",0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,"audio_features",21.411,20.817,42.228
"1625","Spain","EL MUNDO ES MÍO",26,77,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.716,0.522,5,-6.834,1,0.0582,0.166,6.5e-05,0.113,0.224,76.993,"audio_features",18.616,13.572,32.188
"1626","Spain","Jeans",25,91,"Justin Quiles","Jeans",0.807,0.656,3,-4.395,0,0.105,0.0165,0,0.0693,0.89,83.943,"audio_features",20.175,16.4,36.575
"1627","Spain","Como Estrellas",24,77,"LA YOUNG","Como Estrellas",0.446,0.496,6,-6.051,1,0.0857,0.765,0,0.259,0.763,170.145,"audio_features",10.704,11.904,22.608
"1628","Spain","120",23,75,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.636,0.656,2,-5.542,0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,"audio_features",14.628,15.088,29.716
"1629","Spain","Mood (feat. iann dior)",22,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",15.4,15.884,31.284
"1630","Spain","Hecha Pa' Mi",21,77,"Boza","Más Negro Que Rojo",0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,"audio_features",15.225,15.876,31.101
"1631","Spain","Motorola",20,73,"Morad","Motorola",0.88,0.741,5,-5.377,0,0.0553,0.226,2.96e-05,0.0894,0.779,129.965,"audio_features",17.6,14.82,32.42
"1632","Spain","Tattoo - Remix with Camilo",19,72,"Rauw Alejandro","Afrodisíaco",0.721,0.637,9,-5.134,1,0.286,0.0406,0,0.0525,0.691,193.922,"audio_features",13.699,12.103,25.802
"1633","Spain","Reloj",18,73,"Rauw Alejandro","Afrodisíaco",0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,"audio_features",14.814,9.666,24.48
"1634","Spain","DÁKITI",17,74,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"audio_features",12.427,9.741,22.168
"1635","Spain","Tussi",16,81,"Arcangel","Tussi",0.833,0.886,1,-4.722,0,0.0607,0.256,0,0.082,0.698,94.018,"audio_features",13.328,14.176,27.504
"1636","Spain","Del Mar",15,84,"Ozuna","ENOC",0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,"audio_features",11.385,9.54,20.925
"1637","Spain","YO VISTO ASÍ",14,77,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.688,0.881,7,-4.889,0,0.0474,0.0947,0,0.0804,0.677,123.013,"audio_features",9.632,12.334,21.966
"1638","Spain","SORRY PAPI",13,75,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.612,0.561,1,-6.054,1,0.0851,0.0601,0,0.145,0.393,191.911,"audio_features",7.956,7.293,15.249
"1639","Spain","Qué Le Voy a Hacer",12,73,"Skechi Kid","Qué Le Voy a Hacer",0.794,0.664,9,-7.599,1,0.146,0.526,0,0.118,0.863,101.963,"audio_features",9.528,7.968,17.496
"1640","Spain","TE MUDASTE",11,79,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,"audio_features",8.921,7.007,15.928
"1641","Spain","Blin Blin",10,73,"Bad Gyal","Blin Blin",0.771,0.735,1,-3.388,1,0.114,0.103,6.19e-05,0.0503,0.72,96.253,"audio_features",7.71,7.35,15.06
"1642","Spain","Una Locura",9,91,"Ozuna","ENOC",0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,"audio_features",6.426,6.849,13.275
"1643","Spain","La Luz",8,86,"Sech","La Luz",0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,"audio_features",5.32,5.576,10.896
"1644","Spain","LA DROGA",7,76,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.643,0.727,1,-5.506,1,0.0389,0.0439,0,0.123,0.295,90.019,"audio_features",4.501,5.089,9.59
"1645","Spain","Polvo",6,78,"Nicky Jam","Polvo",0.763,0.621,11,-6.169,0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,"audio_features",4.578,3.726,8.304
"1646","Spain","Vida de Rico",5,91,"Camilo","Vida de Rico",0.824,0.457,6,-5.428,1,0.0543,0.167,0,0.041,0.95,87.977,"audio_features",4.12,2.285,6.405
"1647","Spain","ANTES QUE SE ACABE",4,75,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.693,0.549,2,-6.098,1,0.0577,0.505,4.73e-05,0.324,0.473,139.988,"audio_features",2.772,2.196,4.968
"1648","Spain","La Nota",3,91,"Manuel Turizo","La Nota",0.736,0.632,11,-4.939,0,0.0648,0.18,0,0.349,0.503,92.03,"audio_features",2.208,1.896,4.104
"1649","Spain","A Un Paso De La Luna",2,78,"Ana Mena","A Un Paso De La Luna",0.744,0.771,10,-5.403,1,0.0531,0.394,0,0.292,0.954,121.968,"audio_features",1.488,1.542,3.03
"1650","Spain","BICHOTA",1,92,"KAROL G","BICHOTA",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,"audio_features",0.863,0.666,1.529
"1651","Sweden","Do They Know It's Christmas? - 1984 Version",50,77,"Band Aid","Do They Know It's Christmas?",0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,"audio_features",29.95,32.1,62.05
"1652","Sweden","Judy min vän",49,64,"Benjamin Ingrosso","Judy min vän",0.398,0.257,3,-10.774,1,0.0299,0.736,0,0.113,0.272,139.652,"audio_features",19.502,12.593,32.095
"1653","Sweden","All I Want for Christmas Is You",48,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.128,30.096,46.224
"1654","Sweden","Hey Ho",47,64,"Freddy Kalas","Hey Ho",0.724,0.599,7,-5.669,1,0.0546,0.205,0,0.0712,0.6,79.975,"audio_features",34.028,28.153,62.181
"1655","Sweden","Den vintertid nu kommer",46,56,"Miss Li","Den vintertid nu kommer",0.621,0.6,2,-5.449,0,0.0337,0.0707,0,0.151,0.286,126.779,"audio_features",28.566,27.6,56.166
"1656","Sweden","Santa Tell Me",45,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",23.625,27.945,51.57
"1657","Sweden","It's Beginning to Look a Lot like Christmas",44,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",14.916,9.416,24.332
"1658","Sweden","Fira jul med mig",43,56,"Linnea Henriksson","TILL_____FRÅN_____",0.67,0.657,0,-7.876,0,0.027,0.639,0,0.0991,0.479,124.998,"audio_features",28.81,28.251,57.061
"1659","Sweden","Blinding Lights",42,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",21.588,30.66,52.248
"1660","Sweden","Tänd ett ljus",41,61,"Triad","Tänd ett ljus",0.678,0.558,9,-8.633,1,0.0307,0.75,0,0.193,0.754,107.683,"audio_features",27.798,22.878,50.676
"1661","Sweden","O helga natt",40,54,"Tommy Körberg","Tommy Körberg - Julen är här",0.194,0.19,1,-12.703,1,0.0354,0.895,1.34e-06,0.122,0.127,85.93,"audio_features",7.76,7.6,15.36
"1662","Sweden","Starkare",39,68,"Newkid","Starkare",0.475,0.43,10,-8.092,1,0.0531,0.65,0,0.172,0.467,105.65,"audio_features",18.525,16.77,35.295
